model,g_avail,J_ATP,J_ATP_glyc,J_ATP_resp,frac_glyc,phi_G,phi_R,phenotype,eps_ratio,organism
Model A (Shen LP),0.07500049832775921,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.0755004949832776,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.07600049163879599,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.0765004882943144,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.07700048494983279,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.07750048160535118,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.07800047826086957,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.07850047491638797,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.07900047157190637,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.07950046822742476,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.08000046488294316,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.08050046153846155,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.08100045819397994,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.08150045484949835,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.08200045150501674,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.08250044816053513,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.08300044481605352,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.08350044147157192,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.08400043812709032,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.08450043478260871,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.0850004314381271,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.0855004280936455,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.08600042474916389,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.08650042140468228,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.08700041806020069,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.08750041471571908,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.08800041137123747,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.08850040802675586,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.08900040468227426,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.08950040133779266,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.09000039799331105,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.09050039464882945,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.09100039130434784,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.09150038795986623,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.09200038461538462,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.09250038127090303,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.09300037792642142,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.09350037458193981,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.0940003712374582,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.0945003678929766,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.095000364548495,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.0955003612040134,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.09600035785953179,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.09650035451505018,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.09700035117056857,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.09750034782608698,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.09800034448160537,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.09850034113712376,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.09900033779264215,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.09950033444816055,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.10000033110367895,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.10050032775919734,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.10100032441471574,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.10150032107023413,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.10200031772575252,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.10250031438127091,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.10300031103678932,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.10350030769230771,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.1040003043478261,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.1045003010033445,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.10500029765886289,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.1055002943143813,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.10600029096989969,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.10650028762541808,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.10700028428093647,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.10750028093645486,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.10800027759197325,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.10850027424749166,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.10900027090301005,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.10950026755852844,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.11000026421404684,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.11050026086956523,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.11100025752508363,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.11150025418060203,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.11200025083612042,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.11250024749163881,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.1130002441471572,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.11350024080267561,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.114000237458194,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.11450023411371239,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.11500023076923079,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.11550022742474918,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.11600022408026758,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.11650022073578598,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.11700021739130437,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.11750021404682276,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.11800021070234115,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.11850020735785954,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.11900020401337795,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.11950020066889634,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.12000019732441473,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.12050019397993313,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.12100019063545152,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.12150018729096992,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.12200018394648832,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.12250018060200671,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.1230001772575251,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.12350017391304349,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.12400017056856188,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.12450016722408029,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.12500016387959867,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.1255001605351171,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.12600015719063548,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.12650015384615387,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.12700015050167227,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.12750014715719066,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.12800014381270905,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.12850014046822744,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.12900013712374583,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.12950013377926423,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.13000013043478262,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.130500127090301,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.13100012374581943,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.13150012040133782,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.13200011705685621,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.1325001137123746,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.133000110367893,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.1335001070234114,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.13400010367892978,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.13450010033444817,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.13500009698996657,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.13550009364548496,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.13600009030100338,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.13650008695652177,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.13700008361204016,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.13750008026755856,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.13800007692307695,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.13850007357859534,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.13900007023411373,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.13950006688963212,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.14000006354515052,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.1405000602006689,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.1410000568561873,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.14150005351170572,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.1420000501672241,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.1425000468227425,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.1430000434782609,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.1435000401337793,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.14400003678929768,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.14450003344481607,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.14500003010033446,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.14550002675585286,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.14600002341137125,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.14650002006688964,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.14700001672240806,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.14750001337792645,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.14800001003344485,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.14850000668896324,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.14900000334448163,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model A (Shen LP),0.14950000000000002,0.11960000000000001,0.11960000000000001,0.0,1.0,0.26,-0.0,glycolysis,0.0,ecoli
Model B (Kukurugya),1e-06,2.6e-05,0.0,2.6e-05,0.0,0.0,0.00020408163265306123,respiration,inf,ecoli
Model B (Kukurugya),0.0005009966555183947,0.013025913043478263,0.0,0.013025913043478263,0.0,0.0,0.1022442154119173,respiration,inf,ecoli
Model B (Kukurugya),0.0010009933110367894,0.026025826086956524,0.0,0.026025826086956524,0.0,0.0,0.20428434919118152,respiration,inf,ecoli
Model B (Kukurugya),0.001500989966555184,0.03345939254942805,0.00046386221508389465,0.03299553033434415,0.013863438028608916,0.001008396119747597,0.2589916038802524,mixed,0.2769565217391304,ecoli
Model B (Kukurugya),0.002000986622073579,0.03419817037095367,0.0014856234835799484,0.032712546887373725,0.04344160718146979,0.0032296162686520614,0.256770383731348,mixed,0.2769565217391304,ecoli
Model B (Kukurugya),0.0025009832775919737,0.0349369481924793,0.0025073847520760014,0.0324295634404033,0.07176885451648446,0.005450836417556525,0.2545491635824435,mixed,0.2769565217391304,ecoli
Model B (Kukurugya),0.0030009799331103685,0.03567572601400493,0.0035291460205720544,0.03214657999343287,0.09892289281475719,0.0076720565664609875,0.25232794343353904,mixed,0.2769565217391304,ecoli
Model B (Kukurugya),0.003500976588628763,0.03641450383553055,0.004550907289068107,0.03186359654646244,0.12497512830664116,0.00989327671536545,0.25010672328463457,mixed,0.27695652173913043,ecoli
